Date,Ticker,1d_ret,5d_ret,RSI,mom_12_1,sma20_50_ratio,price_200dma,macd_hist,vol_20d,vol_ratio,ATR,bollinger_percent_b,volume_20d_ratio,OBV,op_margin,net_margin,roe,roa,rev_yoy,np_yoy,ebitda_yoy,de_ratio,int_cov,net_debt_ebitda,repo_rate,cpi_yoy,gsec_10y,nifty_log_ret,sp500_log_ret,crude_log_ret,usd_log_ret,us10y_change,vix_log_change,sentiment_score
2021-09-06,RELIANCE,0.015413394013898771,0.06618911009073698,86.04526542024313,0.02574803150839831,1.0315075781402017,1.1863024558622595,10.342794425767021,0.011528649437121532,0.9527201996233937,21.57406519045335,1.0966121353142542,2.290864624616972,1329412029.0,,,,,,,,,,,6.19,4.403048,6.19,0.003123863322045117,0.0,0.0,-0.0008188933925821964,0.0,0.038453284081304065,0.3619832172989845
2021-09-06,INFY,0.01734216497734067,0.01887204509770524,56.14367893965336,0.6141035607216194,1.044569305572729,1.2496884400637507,-6.133551638273943,0.00982684577780462,0.9724922247428927,28.105608221767543,0.7312233352026213,0.7466379536189935,528259162.0,,,,,,,,,,,6.19,4.403048,6.19,0.003123863322045117,0.0,0.0,-0.0008188933925821964,0.0,0.038453284081304065,0.0
2021-09-07,INFY,-0.013820103583114392,0.00011728548034865405,41.16603002157853,0.6013582283888259,1.044203292061969,1.2299369274938716,-6.039608569466502,0.010368856757124517,1.0160260169319553,26.10669430532734,0.45519418323990635,0.5453043365479473,524738821.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,0.0
2021-09-07,HDFCBANK,0.0022648226871734116,-0.007712645887870106,71.01633533672369,0.2789881352481971,1.0262720076925769,1.065693498681183,0.596741455877261,0.008393618520155658,0.8148722946524818,12.752181761185641,0.7126355803282667,0.6388874212286778,633356774.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,-0.20922117680311203
2021-09-07,BHARTIARTL,0.024073866679601798,0.009740849222006187,63.410168172402,0.09909261423707921,1.0883423735909186,1.222928880734363,2.355635435260453,0.02430210234425844,1.2648909473398244,20.886373429772846,0.9010943145189207,1.4401890619153013,299601908.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,0.0
2021-09-07,HUL,-0.0010436289793815548,0.019484943016708327,89.64104022610519,0.11560832884096452,1.046510835289128,1.1819071432350376,14.423677408307015,0.013301265076254306,1.1458526743756583,57.12373352240427,0.7903634733037566,0.690116146720317,-183857224.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,0.08489907532930374
2021-09-07,RELIANCE,0.0062878941844925875,0.07782092003949359,88.88276371753491,-0.015086892033264472,1.036751297080373,1.1924860232245102,11.32976148784638,0.01111124047772789,0.9300676937965432,21.855199860390282,1.037422133947309,1.1430981956227093,1346761911.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,0.30479071475565434
2021-09-07,M&M,-0.0021886947868688294,-0.05200347520551102,35.349181413985036,0.17645002879756516,1.0087193595096657,0.9653657635237495,-3.6631757235210896,0.01493163250810726,1.2021961453608314,17.082705019605857,0.1088081598761888,0.6486301650610048,297970053.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0009039273439216094,0.0,0.0,0.001581079679466809,0.0,-0.013995566213671002,0.06109067052602768
2021-09-08,M&M,0.0021886947868688072,-0.01987397882102986,35.82498931678383,0.19528358536207682,1.0074527442873125,0.9667090027151528,-3.456328809908027,0.014485114997304361,1.1656629094523612,16.993123421845706,0.1753177357078359,0.7026284836388648,300350992.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,0.026800189167261124
2021-09-08,BHARTIARTL,-0.004034627277867121,0.002173502682189712,63.68069184286985,0.10782031364605756,1.0871562576878289,1.2159722797159558,2.099001037113375,0.023177041535672245,1.205847385790297,21.273540481558136,0.8332238715860343,1.1052687960875247,278724967.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,0.0
2021-09-08,INFY,-0.007882624073878358,0.009196168010595137,40.11308203542266,0.5968426997026031,1.043144870405118,1.2177281288351163,-6.647402996173874,0.010421951263698664,1.016979066722968,25.801615957925215,0.27871491688272376,0.7228669727871462,520153925.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,0.0
2021-09-08,HUL,0.008317564270670595,0.02457756246770335,90.19514680259263,0.12224305283332998,1.0520479748226137,1.1901608882415804,12.152045472447256,0.013140405154484131,1.1307575202716678,57.05094888796001,0.8017416811602919,0.5373049280709618,-182910513.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,0.10378993675112724
2021-09-08,RELIANCE,-0.003920249983643986,0.06994517178456655,86.24271091141091,-0.01320587969871796,1.0414008038399523,1.1865304895320206,10.878146801851969,0.011418449161793015,0.9634630157454473,22.282590628567018,0.9499586604760973,0.9349275922192161,1332460260.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,0.10766417719423771
2021-09-08,HDFCBANK,0.004546062413630939,-0.0017112426118806993,73.41223545155319,0.28936670215915583,1.0275386888969924,1.0699170303848626,0.28031245965396145,0.008410873860488688,0.8178786437466652,11.3218725978424,0.7471760662615345,0.6149085698807887,640080854.0,,,,,,,,,,,6.19,4.403048,6.19,-0.0004954320044973781,-0.001319436813816666,0.012613598893308136,0.003828023285660177,-0.003600001335144043,-0.03343878792701519,-0.11846631020307541
2021-09-09,HUL,0.00347525237757697,0.003421520210397513,85.67413879735963,0.12791141959293878,1.0577679254472943,1.192546151016657,9.956305328975546,0.013143138904219104,1.1364222713710597,49.61771254527974,0.7938546463678293,0.505170514018497,-182031059.0,,,,,,,,,,,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,-0.019218891859054565
2021-09-09,BHARTIARTL,0.02703269756523453,0.029056036544363017,70.92118423170223,0.17339337596066193,1.0867471222303826,1.2469333175860697,2.7698605932809457,0.02371204312852429,1.218725349223054,20.94119057204055,0.9418890901576678,1.0445206047177984,298509467.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,0.0
2021-09-09,RELIANCE,-0.0023676442008485924,0.05560747593499231,90.99789024515985,0.008665792992380609,1.0452829529426344,1.1824397266050404,9.634094407751068,0.01152540289923172,0.9717590205120828,21.83082977275146,0.8873150851405057,0.5863704925709272,1323497011.0,,,,,,,,,,,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,-0.16482236236333847
2021-09-09,HDFCBANK,-0.004960493876570456,-0.012921545954140029,69.03493341631157,0.3021672504952428,1.029074638100278,1.0640235671167961,-0.26959031588938487,0.00821086020814097,0.798630554933712,10.80206700707771,0.6629333155034047,0.7697966716360897,631829906.0,,,,,,,,,,,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,0.027014166116714478
2021-09-09,M&M,-0.005313875205713699,-0.0022617114861307537,36.303020190553376,0.22964158709179208,1.006214980897201,0.9612602755654719,-3.3859394433761256,0.014395727710964215,1.1576559675469196,16.569330286989473,0.1523840175303149,0.975466705847534,297037433.0,,,,,,,,,,,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,0.0
2021-09-09,INFY,-0.0009749716459647131,0.0014791049037125676,39.88747345359874,0.6228796100364136,1.0419401646982562,1.213953321095419,-6.980786284462333,0.010426867830792011,1.0193734674676784,24.77514360389328,0.23685009147979566,0.531854615798809,516822251.0,,,,,,,,,,,6.19,4.403048,6.19,0.0009071862729865194,-0.004616247150002522,-0.015967039149054684,0.005416500919139371,-0.0034999966621399037,-0.033160024191653883,0.0
2021-09-13,BHARTIARTL,0.01036650548449177,0.05157423011922379,70.6157308343646,0.18604931553479492,1.0865159753804574,1.2573591388006025,3.2979314119588174,0.02373963355892019,1.2250362942893365,20.136024403914696,0.9363148943623949,1.0102395276979692,318214131.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.0
2021-09-13,HUL,-0.008683353746985032,0.007077289693770318,77.41335781718954,0.11383244708664716,1.062963658079016,1.1805553809267793,5.887732973828136,0.013583212840599426,1.1663915041445991,47.57331606107147,0.7322837760101296,0.7679813386898799,-183372471.0,,,,,,,,,,,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.41096044331789017
2021-09-13,M&M,-0.006950650857469017,-0.005817831782337642,40.9836102335829,0.2546220094407568,1.004835158959708,0.9542997351234969,-3.470938261558838,0.014438843332297842,1.1591796857373329,15.421988002104756,0.12184990805878333,0.9299526551915858,293897600.0,,,,,,,,,,,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.5110494066029787
2021-09-13,RELIANCE,-0.022535150056737716,-0.007121756042838905,77.65739545009421,0.01998080379109996,1.0487947329161798,1.1549504364079732,6.534082813840566,0.013109452954779366,1.090672700634873,22.586469594487475,0.7399771907431958,1.0392808929801745,1307185851.0,,,,,,,,,,,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.3338005542755127
2021-09-13,INFY,0.0001774267450333223,-0.005158107580583467,38.225723594614635,0.6166604236251864,1.040602908411313,1.2115305970177732,-6.9980407779236415,0.0103054904330605,1.0075758772811063,25.102471917445687,0.23742943791764387,0.7502536750650818,521484625.0,,,,,,,,,,,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.0
2021-09-13,HDFCBANK,-0.008354187858775725,-0.013092509761194766,60.69827622150877,0.3016011433643336,1.0300830726868098,1.054502299793099,-1.0957302833917737,0.008538059830867998,0.8262627918692241,11.000814694560395,0.5195957321294093,0.8344646149657107,622870742.0,,,,,,,,,,,6.19,4.403048,6.19,0.0,0.002273900346369644,0.008058555746399493,-0.00018634813225917358,-0.0016999959945678822,0.0,0.6058620698750019
2021-09-14,INFY,-0.003404409230216718,-0.0259046817881408,40.71199858995637,0.6085306718665543,1.0382242340069525,1.204848157171006,-7.14387045788364,0.009844151475991048,0.964808974751951,23.389564056287718,0.19327938147432586,0.8000573562700602,516539458.0,,,,,,,,,,,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.0
2021-09-14,RELIANCE,-0.0013081164730458852,-0.02384326652978352,75.66330226817401,0.005092454961921078,1.0513147458033125,1.1521065128836308,3.8978754435589664,0.012949643295402153,1.0770293304132343,22.31345878894684,0.7104709098871456,0.5746943631012966,1298277495.0,,,,,,,,,,,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.5198793411254883
2021-09-14,HDFCBANK,-0.004510095814045318,-0.011013892448587248,45.61334474470338,0.30415195446524546,1.0299799430171515,1.0492202803922746,-1.8655659794618593,0.007911390524224224,0.7750004862113102,10.253384090798088,0.43455514173349163,0.9390921299576066,613112236.0,,,,,,,,,,,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.6311679538339376
2021-09-14,BHARTIARTL,0.0012973741757764208,0.058735816627237376,71.83263919584275,0.22398630533207284,1.0850492178329607,1.2565928787673077,3.318664903881885,0.02342150696749039,1.218975766505595,20.11546956079413,0.8907258075056224,0.6143502717133837,329908731.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.0
2021-09-14,HUL,-0.008578213930903635,-0.006512380009022872,71.57369318311501,0.12406075192584784,1.0676767230092965,1.1688434897873372,0.8747549623761728,0.014053102050060528,1.1980928000434845,47.90081249397382,0.6701090401164201,0.9844585757174483,-185127532.0,,,,,,,,,,,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.44932671170681715
2021-09-14,M&M,0.006217732339712945,-0.006046793723469849,36.722112420714495,0.25444166351440967,1.0035206191383386,0.9599902857660334,-3.0345176528139257,0.014512670286178767,1.161766927659101,14.705322230302743,0.21873244021550992,0.919127020318339,296986981.0,,,,,,,,,,,6.19,4.403048,6.19,0.0014221395731308123,-0.005763213966258604,0.001223524556377764,0.00022442279314649182,-0.004700005054473877,-0.03259975856922826,0.23006032686680555
2021-09-15,M&M,0.006510317623760627,0.002652218687159554,41.854874014981995,0.24892227247812723,1.0011316003850825,0.9659051502125349,-2.2718573304782304,0.013111846769752187,1.1005577288449326,14.77767643190796,0.3066151332008357,1.052092077858489,300323637.0,,,,,,,,,,,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.23006032686680555
2021-09-15,INFY,0.01489298629379007,0.002808408088763655,43.895586013457255,0.6341904458429785,1.036630769161419,1.2203809087578472,-5.58315715473001,0.010395068238846967,1.0063034476661852,23.392725279840388,0.5036779778065431,0.6599077229200894,520601802.0,,,,,,,,,,,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.8582853823900223
2021-09-15,HDFCBANK,-0.0011306886718148357,-0.014409403807575522,45.49707538581467,0.33497636257250185,1.0296107353892416,1.0474731883988493,-2.3961459937473677,0.007904788042301594,0.7785769449647925,10.355306468852225,0.4051164796028231,1.3699708739513317,598289238.0,,,,,,,,,,,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.5549677964299917
2021-09-15,BHARTIARTL,0.04410086756039105,0.07876281750802648,79.23454797146624,0.2337759684841389,1.085419915267539,1.3103058158364365,4.873940731814585,0.024928077173538277,1.2590246391343605,22.130091003346745,1.0221640378183445,2.660241131952596,386705528.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.0
2021-09-15,RELIANCE,0.004150274245069,-0.025980886469207102,75.03566611925099,-0.0038103337687810943,1.0536142486385365,1.1556770459845458,2.057732444948755,0.012813771012819662,1.0658707157742933,21.90394504848948,0.7115416846699496,0.6105255436280009,1307348570.0,,,,,,,,,,,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.7660491317510605
2021-09-15,HUL,0.004658438525173464,-0.0008103125044679594,71.65855763365025,0.13382638737858224,1.0721593484416878,1.1726605220028108,-2.3000302155888903,0.014052571766556778,1.2446826107130577,47.249116319441065,0.6866310475485571,0.7595745646475537,-183765182.0,,,,,,,,,,,6.19,4.403048,6.19,0.007991527890878581,0.008438294222079725,0.024957697400766414,0.0014946590346417213,0.0027000069618225153,0.010985069927041393,0.11906480975449085
2021-09-16,HUL,-0.0025974022052674323,-0.011725278980405797,67.74699933956536,0.14211955050866792,1.0755044123399042,1.1680728899904749,-5.339076270152233,0.01362566168623369,1.2149050750017787,45.826646601957854,0.6534857299782367,0.7152756890415406,-185024378.0,,,,,,,,,,,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.0
2021-09-16,HDFCBANK,0.00846533050562986,-0.010490135715576495,52.007748432103156,0.34329629339674583,1.030230267700765,1.0559205842453518,-2.2912235953179216,0.007647755735498743,0.7513111345758131,10.370593128205217,0.5253567678925979,0.9397114203839481,608549788.0,,,,,,,,,,,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.020931392908096313
2021-09-16,M&M,0.0024470532397351885,0.0029105771400260725,37.33823910044919,0.27257514729139704,0.9996125294423525,0.9680505176002075,-1.527294165055869,0.013020270110422012,1.0945077520400976,14.364218907072702,0.3530777340545265,0.8625693324392345,303009655.0,,,,,,,,,,,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.1315713543444872
2021-09-16,BHARTIARTL,-0.009556116663366759,0.07324132812252686,87.69319067841207,0.24283391037613794,1.0860634748608358,1.2949865406678431,4.959674960325046,0.02482843766046201,1.2486801940253354,21.68125638022335,0.9132882625342799,1.9536538700474786,341703537.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.0
2021-09-16,INFY,-0.005390018030875074,0.005301014131767043,43.59741766619477,0.6164537057244166,1.0338927639331454,1.2113401128653207,-4.98101147698738,0.00914615513078154,0.8826344328489816,23.50713351293494,0.40767154288938784,0.5556588319385459,517355234.0,,,,,,,,,,,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.0
2021-09-16,RELIANCE,0.020764274546982583,-0.0012963619385806242,76.51163953359142,-0.059158690409614544,1.0569815804200848,1.178576079925358,1.9712790317694022,0.013130765140331603,1.0695462370273785,22.79609092290004,0.800436346810179,0.9027701081622592,1320797452.0,,,,,,,,,,,6.19,4.403048,6.19,0.006261987530756848,-0.0015523447127638308,0.002779054104988875,-0.00289347947405309,0.002699995040893549,0.048339212982922264,0.675466874614358
2021-09-17,BHARTIARTL,0.013202151054385767,0.059410781611678044,87.78409173064966,0.2421423200513034,1.0875027459665398,1.3090819116331993,5.11564916366941,0.024691446836809974,1.2431252697960766,21.39345106177402,0.9123996531621523,1.1099072094139588,368352858.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.0
2021-09-17,INFY,-0.006453362896183523,-0.00017737711845189466,45.41401983728965,0.6320814468653955,1.03100763056563,1.2010372095784394,-5.0992624840859815,0.009189945400244794,0.8841461396206938,24.209450119013468,0.2841087721571042,1.26758072381438,509900370.0,,,,,,,,,,,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.0
2021-09-17,HUL,-0.016756890004486803,-0.03195742136246941,56.891605747829644,0.15369063842461414,1.0780478970408376,1.1472062823291305,-10.415166119392083,0.01447938036129962,1.2731346786345448,48.810529907381415,0.47488536774028706,1.6840009511922536,-188119410.0,,,,,,,,,,,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.0
2021-09-17,HDFCBANK,0.014130899820467831,0.008601257981461828,61.69322629336254,0.3437928456057681,1.0318692013203556,1.070276055293333,-1.5135474351935319,0.008121872801807845,0.7880191526648218,10.92776919650473,0.7777885165778948,1.8989501381512237,629047890.0,,,,,,,,,,,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.10947715118527412
2021-09-17,M&M,-0.003705965389475587,0.004518486956264111,38.72186326928356,0.2636459906022617,0.99768223974821,0.9642093282250289,-1.1159155656809085,0.013003888922682085,1.0925815838304156,14.147152033977079,0.3287198312461196,1.6850308947698223,297505257.0,,,,,,,,,,,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.1315713543444872
2021-09-17,RELIANCE,-0.015626797705146918,-0.014555515442879011,70.01596313667407,-0.06590538648868391,1.0593968534139482,1.1590374592987591,0.4417835252763105,0.01397461118206498,1.1229535676524258,24.536512104228887,0.6888781568192158,2.1615355484534877,1285915319.0,,,,,,,,,,,6.19,4.403048,6.19,-0.002518817158814708,-0.0091526302757993,-0.004370602852411224,0.0017264930812991527,0.00390000343322755,0.055344737427958555,0.0
2021-09-20,HUL,0.028286036188432218,0.005011968572947819,64.45157381058007,0.17129158893245458,1.0789054561512037,1.1784765782794833,-9.14233176623111,0.010863340637951913,0.9157299727011159,53.09779135480984,0.7603648999982129,1.587739151526909,-185448080.0,,,,,,,,,,,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,-0.2231534942984581
2021-09-20,RELIANCE,0.0015884039670083898,0.009568038580867204,66.83857891376408,-0.05458951345135118,1.062264239252688,1.1596190430518893,-0.7093874656321191,0.013483032935691716,1.090027558434954,24.533259247717133,0.6795152535330312,0.7246737905860623,1297695138.0,,,,,,,,,,,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,0.04346682131290436
2021-09-20,INFY,-0.002041979536334386,-0.002396783399819672,47.22069793555931,0.593368812175731,1.028115077734909,1.1960962669623887,-5.225338264039941,0.009188847088383936,0.8870591665720527,24.304788020145743,0.26003844333723913,0.9670097363903344,504239627.0,,,,,,,,,,,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,0.03186320886015892
2021-09-20,BHARTIARTL,-0.00440434276812549,0.044639933359060906,83.95062902233659,0.27304794824140044,1.0896589728304564,1.3003301849631301,4.515218447436716,0.024288827784553997,1.222848030034017,19.920167463454764,0.8513294201050833,0.5949284616938105,354021959.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,0.0
2021-09-20,M&M,-0.02157980390767891,-0.01011066609394577,21.174621051497724,0.26282305921949145,0.9954124804770383,0.9435182761864492,-1.7512363854482036,0.013663159347746397,1.124098032466134,14.512364249918123,0.10876149989200011,0.8995972355933185,294571882.0,,,,,,,,,,,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,0.06590165290981531
2021-09-20,HDFCBANK,-0.014194983092217983,0.002760462748019469,47.13504921097872,0.36208015104651564,1.0330816680034296,1.0546937238038216,-1.7022736233958895,0.008915727787865032,0.8495095622782778,11.016104917494106,0.43972082746320884,0.8303338138395335,620266280.0,,,,,,,,,,,6.19,4.403048,6.19,-0.01076276621795277,-0.017123077726381844,-0.019027751093457123,0.001781803758709996,-0.006099998950958252,0.1383621390937092,-0.2410530224442482
2021-09-21,INFY,0.017967211828749056,0.018974837659146124,52.916880915176264,0.5889495002444235,1.0255523063604823,1.2150678382178273,-3.4042226998081055,0.01011458623463307,1.0592403782431647,25.127868280113507,0.7266821247011072,0.8086196209652748,508911849.0,,,,,,,,,,,6.19,4.403048,6.19,0.009445425055689747,-0.0008126886585469564,0.005934768498639207,-0.0005035692374564825,0.0014999985694885143,-0.057057480141573594,0.0
2021-09-21,RELIANCE,0.004313338206899129,0.015189493260811976,69.97952521017932,-0.07293762709585683,1.0647618511578159,1.1632750157388583,-1.3712778842219002,0.013482506472783958,1.1306484442130216,24.244004998535257,0.688886925150148,0.6098836034507624,1307610874.0,,,,,,,,,,,6.19,4.403048,6.19,0.009445425055689747,-0.0008126886585469564,0.005934768498639207,-0.0005035692374564825,0.0014999985694885143,-0.057057480141573594,-0.23567508161067963
2021-09-21,BHARTIARTL,0.002342110000392696,0.04568466918367716,77.94644429422692,0.23422399759613058,1.0909829738370054,1.3003075808484046,3.7618589010440644,0.024278734711051558,1.2282104901232362,17.939802220680292,0.8236080975461108,0.5884528520908455,368238835.0,0.18986746892626283,0.038118769881329256,0.06754341811450018,0.023280265567818884,0.12176517521837016,-1.0935094870359037,0.4215104644866634,1.5946330785056262,1.2591379768121072,2.204214795457067,6.19,4.403048,6.19,0.009445425055689747,-0.0008126886585469564,0.005934768498639207,-0.0005035692374564825,0.0014999985694885143,-0.057057480141573594,0.0
2021-09-21,HDFCBANK,-0.005077501527657877,0.00219305703440696,39.58259382288244,0.35144329761893595,1.0335549918390885,1.048936086759833,-2.0458540092344553,0.008948143830049101,0.8618685585907347,11.646326307768188,0.24310536100768748,1.3715352526984999,605491284.0,,,,,,,,,,,6.19,4.403048,6.19,0.009445425055689747,-0.0008126886585469564,0.005934768498639207,-0.0005035692374564825,0.0014999985694885143,-0.057057480141573594,0.12797285430133343
2021-09-21,M&M,0.0005419518781010363,-0.01578644655555745,20.01112428622622,0.25860533370867944,0.9943773375388716,0.9438820257151197,-1.9894450800920547,0.012623608266564246,1.0493040661890525,14.295301542423122,0.15645306686262714,0.7316281613203537,296952716.0,,,,,,,,,,,6.19,4.403048,6.19,0.009445425055689747,-0.0008126886585469564,0.005934768498639207,-0.0005035692374564825,0.0014999985694885143,-0.057057480141573594,0.06543312408030033
